ID,NetworkID,CircuitTypeID,Active,NoLongerUsed,NoLongerUsedDate,CutoverDate,OrderNumberID,OrderDate,DueDate,IEDate,DisconnectOrderDate,DisconnectDate,Node,Bandwidth,DLCI_VCI_EVC,VADI_School,VADI_Headend,CircuitID_School,CircuitID_Headend,Agg_Circuit,Router,T3_OC3,DisconnectOrder,Status,WANIPAddressHeadEnd,WANIPAddressSchool,AggSwitchIntsID,OrderNumber,CircuitVendorID
24373,244,19,1,NULL,NULL,2010-12-06 00:00:00.000,NULL,2010-03-18 00:00:00.000,2010-11-03 00:00:00.000,2010-11-03 00:00:00.000,NULL,NULL,6,10,717,32.LVXX.250265,32.LUXX.006613,32.KEGS.008810,32.KFGS.197194,20,2,NULL,NULL,Active,10.253.215.21,10.253.215.22,7183,NULL,1
24374,245,19,1,0,NULL,NULL,NULL,2012-07-23 00:00:00.000,NULL,NULL,2011-08-22 00:00:00.000,2011-10-10 00:00:00.000,6,10,2463, ,32.LUXX.002639, ,32.KFGS.000897,7,1,NULL,,Ordered,10.253.210.89,10.253.210.90,3483,,1
28135,245,19,NULL,0,NULL,2014-02-24 00:00:00.000,NULL,2013-03-22 00:00:00.000,2014-02-14 00:00:00.000,2014-02-14 00:00:00.000,NULL,NULL,6,20,214,KQGN988955-ATI    ,KRGN988626,32KEGS021668NY,32KFGS200442NY ,102,2,,,Active,10.254.86.53,10.254.86.54,3873,,2
24375,246,19,1,NULL,NULL,2008-11-25 00:00:00.000,NULL,2008-07-18 00:00:00.000,2008-10-01 00:00:00.000,2008-10-01 00:00:00.000,NULL,NULL,6,10,2340,32.LVXX.003946,32.LUXX.002639,32.KEGS.002948,32.KFGS.000897,7,1,NULL,NULL,Active,10.253.210.97,10.253.210.98,6941,NULL,1
28180,247,19,NULL,0,NULL,2013-11-01 00:00:00.000,NULL,2013-01-26 00:00:00.000,2013-10-29 00:00:00.000,2013-10-29 00:00:00.000,NULL,NULL,6,20,112,KQGN982443 -ATI,KRGN988574-ATI,32KEGS020828NY,32KFGS200479NY,101,1,,,Active,10.254.80.45,10.254.80.46,3520,,2
25854,247,19,0,0,NULL,NULL,0,2011-04-13 00:00:00.000,NULL,NULL,NULL,NULL,6,10,,,,,,13,1,NULL,,Ordered,10.253.208.197,10.253.208.198,3411,,1
24378,248,19,1,NULL,NULL,2008-05-05 00:00:00.000,NULL,2007-09-20 00:00:00.000,2008-01-08 00:00:00.000,2008-01-08 00:00:00.000,NULL,NULL,6,10,2052,32.LVXX.002626,32.LUXX.001791,32.KEGS.001924,32.KFGS.000690,4,2,NULL,NULL,Active,10.253.214.17,10.253.214.18,7122,NULL,1
24380,249,19,1,NULL,NULL,2010-09-28 00:00:00.000,NULL,2010-02-02 00:00:00.000,2010-09-16 00:00:00.000,2010-09-16 00:00:00.000,NULL,NULL,6,10,1591,32.LVXX.008957,32.LUXX.004992,32.KEGS.006194,32.KFGS.197118,10,2,NULL,NULL,Active,10.253.212.129,10.253.212.130,7073,NULL,1
24381,250,19,1,NULL,NULL,2009-04-03 00:00:00.000,NULL,2008-08-13 00:00:00.000,2009-03-19 00:00:00.000,2009-03-19 00:00:00.000,NULL,NULL,6,10,2125,32.LVXX.004121,32.LUXX.002823,32.KEGS.003054,32.KFGS.196592,8,2,NULL,NULL,Active,10.253.214.65,10.253.214.66,7133,NULL,1
27415,251,19,NULL,0,NULL,2012-07-26 00:00:00.000,NULL,2010-04-06 00:00:00.000,2012-07-17 00:00:00.000,2012-07-17 00:00:00.000,NULL,NULL,6,10,1800,32.LVXX.010237,32.LUXX.002823,32.KEGS.006870,32.KFGS.196592,8,2,NULL,,Active,10.253.214.109,10.253.214.110,7144,,1
24383,252,19,1,NULL,NULL,2010-12-01 00:00:00.000,NULL,2010-03-18 00:00:00.000,2010-11-04 00:00:00.000,2010-11-04 00:00:00.000,NULL,NULL,6,10,403,32.LVXX.250256,32.LUXX.006613,32.KEGS.008809,32.KFGS.197194,20,2,NULL,NULL,Active,10.253.215.1,10.253.215.2,7178,NULL,1
27318,253,19,NULL,0,NULL,2012-04-23 00:00:00.000,0,2011-05-12 00:00:00.000,2012-04-11 00:00:00.000,2012-04-11 00:00:00.000,NULL,NULL,6,10,1260,32.LVXX.250634,32.LUXX.575090,32.KEGS.013135    ,32.KFGS.198648,13,1,NULL,,Active,10.253.208.201,10.253.208.202,6890,NULL,1
24385,254,19,1,NULL,NULL,2008-12-12 00:00:00.000,NULL,2008-08-13 00:00:00.000,2008-11-21 00:00:00.000,2008-11-21 00:00:00.000,NULL,NULL,6,10,2377,32.LVXX.004124,32.LUXX.002823,32.KEGS.003057,32.KFGS.196592,8,2,NULL,NULL,Active,10.253.214.77,10.253.214.78,7136,NULL,1
25512,255,19,1,0,NULL,2011-02-24 00:00:00.000,0,2010-03-18 00:00:00.000,2011-01-21 00:00:00.000,2011-01-21 00:00:00.000,NULL,NULL,6,10,1273,32.LVXX.250386,32.LUXX.006231,32.KEGS.010186,32.KFGS.197192,18,2,NULL,,Active,10.253.213.29,10.253.213.30,7110,NULL,1
24387,256,19,1,NULL,NULL,2009-12-11 00:00:00.000,NULL,2007-09-20 00:00:00.000,2009-10-27 00:00:00.000,2009-10-27 00:00:00.000,NULL,NULL,6,10,2645,32.LVXX.002799,32.LUXX.001791,32.KEGS.001905,32.KFGS.000690,4,2,NULL,NULL,Active,10.253.214.21,10.253.214.22,7123,NULL,1
24388,257,19,1,NULL,NULL,2008-06-04 00:00:00.000,NULL,2008-03-27 00:00:00.000,2008-05-21 00:00:00.000,2008-05-21 00:00:00.000,NULL,NULL,6,10,2199,32.LVXX.003394,32.LUXX.001809,32.KEGS.002485,32.KFGS.000717,6,2,NULL,NULL,Active,10.253.212.105,10.253.212.106,7068,NULL,1
27673,258,16,NULL,NULL,NULL,NULL,NULL,2012-08-21 16:01:24.607,NULL,NULL,NULL,NULL,6,0,123,32.LVXX.250255,32.LUXX.006613,32.KEGS.008808,32.KFGS.197194,20,2,NULL,NULL,Planned,10.253.215.37,10.253.215.38,7187,,1
27508,258,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:44:09.603,NULL,NULL,NULL,NULL,6,40,123,32.LVXX.250255,32.LUXX.006613,32.KEGS.008808,32.KFGS.197194,20,2,NULL,NULL,Planned,10.253.215.37,10.253.215.38,7187,,1
27862,258,19,NULL,0,NULL,2012-09-06 00:00:00.000,NULL,2012-08-14 00:00:00.000,2012-09-06 00:00:00.000,2012-09-06 00:00:00.000,NULL,NULL,6,40,123,32.LVXX.250255,32.LUXX.006613,32.KEGS.008808,32.KFGS.197194,20,2,NULL,,Active,10.253.215.37,10.253.215.38,7187,C0020851405,1
27568,258,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:45:11.360,NULL,NULL,NULL,NULL,6,40,123,32.LVXX.250255,32.LUXX.006613,32.KEGS.008808,32.KFGS.197194,20,2,NULL,NULL,Planned,10.253.215.37,10.253.215.38,7187,,1
27443,258,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:29:27.703,NULL,NULL,NULL,NULL,6,40,123,32.LVXX.250255,32.LUXX.006613,32.KEGS.008808,32.KFGS.197194,20,2,NULL,NULL,Planned,10.253.215.37,10.253.215.38,7187,,1
24390,259,19,1,NULL,NULL,2008-07-23 00:00:00.000,NULL,2007-09-20 00:00:00.000,2008-02-25 00:00:00.000,2008-02-25 00:00:00.000,NULL,NULL,6,10,2119,32.LVXX.002630,32.LUXX.001791,32.KEGS.001938,32.KFGS.000690,4,2,NULL,NULL,Active,10.253.214.25,10.253.214.26,7124,NULL,1
24391,260,19,1,NULL,NULL,2008-07-31 00:00:00.000,NULL,2007-09-20 00:00:00.000,2007-12-13 00:00:00.000,2007-12-13 00:00:00.000,NULL,NULL,6,10,2013,32.LVXX.002606,32.LUXX.001791,32.KEGS.001945,32.KFGS.000690,4,2,NULL,NULL,Active,10.253.214.29,10.253.214.30,7125,NULL,1
24392,261,19,1,NULL,NULL,2008-06-03 00:00:00.000,NULL,2008-03-27 00:00:00.000,2008-05-28 00:00:00.000,2008-05-28 00:00:00.000,NULL,NULL,6,10,2201,32.LVXX.003396,32.LUXX.001809,32.KEGS.002487,32.KFGS.000717,6,2,NULL,NULL,Active,10.253.212.113,10.253.212.114,7070,NULL,1
28245,262,19,NULL,0,NULL,2014-01-13 00:00:00.000,NULL,2013-02-15 00:00:00.000,2013-12-30 00:00:00.000,2013-12-30 00:00:00.000,NULL,NULL,6,20,303,KQGN987756,KRGN988645 ,32KEGS020394NY,32KFGS200444NY ,103,1,,,Active,10.254.80.137,10.254.80.138,3495,,2
25858,262,19,0,0,NULL,NULL,NULL,2012-07-23 00:00:00.000,NULL,NULL,NULL,NULL,6,10,,,,,,13,1,NULL,,Ordered,10.253.208.205,10.253.208.206,3413,,1
24395,263,19,1,NULL,NULL,2007-08-13 00:00:00.000,NULL,2007-04-16 00:00:00.000,2007-08-08 00:00:00.000,2007-08-06 00:00:00.000,NULL,NULL,6,10,492,32.LVXX.001796,32.LUXX.001242,32.KEGS.001529,32.KFGS.000604,1,1,NULL,NULL,Active,10.253.208.29,10.253.208.30,6850,NULL,1
24396,264,14,1,NULL,NULL,2006-10-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,6,1.5,242,10QGDQ11855,10QIXQ15035NY,32HCGL793214,32HFGS620421NY,2,2,2,NULL,Active,10.253.193.165,10.253.193.166,3603,,1
25860,264,19,0,0,NULL,NULL,NULL,2012-07-23 00:00:00.000,NULL,NULL,NULL,NULL,6,10,,,,,,13,1,NULL,,Ordered,10.253.208.209,10.253.208.210,3414,,1
28133,264,19,NULL,0,NULL,NULL,NULL,2013-03-22 00:00:00.000,NULL,NULL,NULL,NULL,6,20,212,,,,,102,2,,,Ordered,10.254.86.45,10.254.86.46,3871,,2
24397,265,19,1,NULL,NULL,2010-03-11 00:00:00.000,NULL,2007-09-20 00:00:00.000,2009-11-25 00:00:00.000,2009-11-25 00:00:00.000,NULL,NULL,6,10,2289,32.LVXX.002607,32.LUXX.001791,32.KEGS.001925,32.KFGS.000690,4,2,NULL,NULL,Active,10.253.214.33,10.253.214.34,7126,NULL,1
24398,266,19,1,NULL,NULL,2007-07-23 00:00:00.000,NULL,2007-04-16 00:00:00.000,2007-08-01 00:00:00.000,2007-07-20 00:00:00.000,NULL,NULL,6,10,433,32.LVXX.001762,32.LUXX.001242,32.KEGS.001531,32.KFGS.000604,1,1,NULL,NULL,Active,10.253.208.33,10.253.208.34,6851,NULL,1
24399,267,14,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1.5,60,,,,,NULL,2,NULL,NULL,Active,NULL,10.253.196.6,NULL,NULL,1
28179,268,19,NULL,0,NULL,2013-12-13 00:00:00.000,NULL,2013-01-26 00:00:00.000,2013-12-06 00:00:00.000,2013-12-06 00:00:00.000,NULL,NULL,6,20,111,KQGN982716-ATI,KRGN988574-ATI,32KEGS020848NY,32KFGS200479NY ,101,1,,,Active,10.254.80.41,10.254.80.42,3519,,2
25861,268,19,0,0,NULL,NULL,0,2011-12-05 00:00:00.000,NULL,NULL,NULL,NULL,6,10,,,,,,13,1,NULL,,Ordered,10.253.208.213,10.253.208.214,3415,,1
24401,269,19,1,NULL,NULL,2007-09-17 00:00:00.000,NULL,2007-04-16 00:00:00.000,2007-08-02 00:00:00.000,2007-08-01 00:00:00.000,NULL,NULL,6,10,476,32.LVXX.001794,32.LUXX.001243,32.KEGS.001534,32.KFGS.000605,2,2,NULL,NULL,Active,10.253.212.21,10.253.212.22,7048,NULL,1
24402,270,19,1,NULL,NULL,2007-07-26 00:00:00.000,NULL,2007-04-16 00:00:00.000,2007-07-23 00:00:00.000,2007-07-23 00:00:00.000,NULL,NULL,6,10,435,32.LVXX.001797,32.LUXX.001242,32.KEGS.001538,32.KFGS.000604,1,1,NULL,NULL,Active,10.253.208.37,10.253.208.38,6852,NULL,1
27674,271,16,NULL,NULL,NULL,NULL,NULL,2012-08-21 16:01:24.647,NULL,NULL,NULL,NULL,6,0,2036,32.LVXX.002640,32.LUXX.001809,32.KEGS.001926,32.KFGS.000717,6,2,NULL,NULL,Planned,10.253.212.69,10.253.212.70,7059,,1
27863,271,19,NULL,0,NULL,2012-09-06 00:00:00.000,NULL,2012-08-14 00:00:00.000,2012-09-06 00:00:00.000,2012-09-06 00:00:00.000,NULL,NULL,6,40,2036,32.LVXX.002640,32.LUXX.001809,32.KEGS.001926,32.KFGS.000717,6,2,NULL,,Active,10.253.212.69,10.253.212.70,7059,C0020851432,1
27509,271,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:44:09.620,NULL,NULL,NULL,NULL,6,40,2036,32.LVXX.002640,32.LUXX.001809,32.KEGS.001926,32.KFGS.000717,6,2,NULL,NULL,Planned,10.253.212.69,10.253.212.70,7059,,1
27569,271,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:45:11.377,NULL,NULL,NULL,NULL,6,40,2036,32.LVXX.002640,32.LUXX.001809,32.KEGS.001926,32.KFGS.000717,6,2,NULL,NULL,Planned,10.253.212.69,10.253.212.70,7059,,1
27444,271,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:29:27.743,NULL,NULL,NULL,NULL,6,40,2036,32.LVXX.002640,32.LUXX.001809,32.KEGS.001926,32.KFGS.000717,6,2,NULL,NULL,Planned,10.253.212.69,10.253.212.70,7059,,1
27445,272,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:29:27.787,NULL,NULL,NULL,NULL,6,40,1193,32.LVXX.250051,32.LUXX.006614,32.KEGS.008310,32.KFGS.197193,19,1,NULL,NULL,Planned,10.253.211.33,10.253.211.34,6986,,1
27570,272,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:45:11.390,NULL,NULL,NULL,NULL,6,40,1193,32.LVXX.250051,32.LUXX.006614,32.KEGS.008310,32.KFGS.197193,19,1,NULL,NULL,Planned,10.253.211.33,10.253.211.34,6986,,1
27510,272,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:44:09.633,NULL,NULL,NULL,NULL,6,40,1193,32.LVXX.250051,32.LUXX.006614,32.KEGS.008310,32.KFGS.197193,19,1,NULL,NULL,Planned,10.253.211.33,10.253.211.34,6986,,1
27864,272,19,NULL,0,NULL,2012-09-06 00:00:00.000,NULL,2012-08-14 00:00:00.000,2012-09-06 00:00:00.000,2012-09-06 00:00:00.000,NULL,NULL,6,40,1193,32.LVXX.250051,32.LUXX.006614,32.KEGS.008310,32.KFGS.197193,19,1,NULL,,Active,10.253.211.33,10.253.211.34,6986,C0020851405,1
27675,272,16,NULL,NULL,NULL,NULL,NULL,2012-08-21 16:01:24.690,NULL,NULL,NULL,NULL,6,0,1193,32.LVXX.250051,32.LUXX.006614,32.KEGS.008310,32.KFGS.197193,19,1,NULL,NULL,Planned,10.253.211.33,10.253.211.34,6986,,1
27114,273,19,NULL,0,NULL,2011-07-27 00:00:00.000,NULL,2011-07-13 00:00:00.000,2011-07-19 00:00:00.000,2011-07-19 00:00:00.000,NULL,NULL,6,40,2555,32.LVXX.004661,32.LUXX.003111,32KEGS004261,32.KFGS196748,9,1,NULL,,Active,10.253.208.141,10.253.208.142,6876,C0020745751,1
24407,274,19,1,NULL,NULL,2010-10-19 00:00:00.000,NULL,2010-03-18 00:00:00.000,2010-09-16 00:00:00.000,2010-09-16 00:00:00.000,NULL,NULL,6,10,1593,32.LVXX.250250,32.LUXX.006613,32.KEGS.008802,32.KFGS.197194,20,2,NULL,NULL,Active,10.253.215.13,10.253.215.14,7181,NULL,1
27032,275,19,NULL,0,NULL,2011-07-13 00:00:00.000,0,2010-03-18 00:00:00.000,2011-06-09 00:00:00.000,2011-06-14 00:00:00.000,NULL,NULL,6,10,1253,32.LVXX.250052,32.LUXX.006613 ,32.KEGS.008312,32.KFGS.197194 ,20,2,NULL,,Active,10.253.215.9,10.253.215.10,7180,NULL,1
28253,276,19,NULL,0,NULL,2013-10-08 00:00:00.000,NULL,2013-02-15 00:00:00.000,2013-09-30 00:00:00.000,2013-09-30 00:00:00.000,NULL,NULL,6,20,316,KQGN988647-ATI,KRGN988645-ATI,32KEGS021607NY,32KFGS200444NY ,103,1,,,Active,10.254.80.189,10.254.80.190,8187,,2
24410,277,19,1,NULL,NULL,2007-09-10 00:00:00.000,NULL,2007-04-16 00:00:00.000,2007-08-31 00:00:00.000,2007-08-31 00:00:00.000,NULL,NULL,6,10,449,32.LVXX.002085,32.LUXX.001243,32.KEGS.001537,32.KFGS.000605,2,2,NULL,NULL,Active,10.253.212.33,10.253.212.34,7051,NULL,1
28288,278,19,NULL,0,NULL,2013-08-29 00:00:00.000,NULL,2013-02-06 00:00:00.000,2013-08-26 00:00:00.000,2013-08-26 00:00:00.000,NULL,NULL,6,20,120,KQGN987056-ATI,KRGN988574-ATI,32KEGS021239NY ,32KFGS200479NY ,101,1,,,Active,10.254.80.77,10.254.80.78,8196,3022-3505,2
27909,279,19,NULL,0,NULL,2011-01-04 00:00:00.000,NULL,2010-03-18 00:00:00.000,2010-10-22 00:00:00.000,2010-10-22 00:00:00.000,NULL,NULL,6,20,1717,32.LVXX.250254,32.LUXX.006613 ,32.KEGS.008807,32.KFGS.197194 ,20,2,NULL,,Active,10.253.215.25,10.253.215.26,7184,,1
24413,280,19,1,NULL,NULL,2008-07-16 00:00:00.000,NULL,2007-09-20 00:00:00.000,2007-12-18 00:00:00.000,2007-12-18 00:00:00.000,NULL,NULL,6,10,2016,32.LVXX.002664,32.LUXX.001808,32.KEGS.001931,32.KFGS.000691,5,1,NULL,NULL,Active,10.253.208.109,10.253.208.110,6869,NULL,1
24415,282,19,1,NULL,NULL,2007-08-07 00:00:00.000,NULL,2007-04-16 00:00:00.000,2007-08-15 00:00:00.000,2007-08-02 00:00:00.000,NULL,NULL,6,10,475,32.LVXX.001747,32.LUXX.001243,32.KEGS.001541,32.KFGS.000605,2,2,NULL,NULL,Active,10.253.212.25,10.253.212.26,7049,NULL,1
27125,283,19,NULL,0,NULL,2010-08-10 00:00:00.000,NULL,2010-01-21 00:00:00.000,2010-08-10 00:00:00.000,2010-08-10 00:00:00.000,NULL,NULL,6,10,3809,32.LVXX.009537,32.LUXX.003111,32.KEGS.006136,32.KFGS196748,9,1,NULL,,Active,10.253.208.165,10.253.208.166,6882,,1
24417,284,19,1,NULL,NULL,2010-07-28 00:00:00.000,NULL,2007-10-31 00:00:00.000,2008-01-01 00:00:00.000,2008-01-01 00:00:00.000,NULL,NULL,6,10,2172,32.LVXX.002627,32.LUXX.001791,32.KEGS.001927,32.KFGS.000690,4,2,NULL,NULL,Active,10.253.214.37,10.253.214.38,7127,NULL,1
26946,285,19,NULL,0,NULL,2011-06-02 00:00:00.000,0,2011-01-21 00:00:00.000,2011-05-20 00:00:00.000,2011-05-20 00:00:00.000,NULL,NULL,6,10,1207,32.LVXX.250493,32.LUXX.575056,32.KEGS.011516,32.KFGS.197954,14,2,NULL,,Active,10.253.212.233,10.253.212.234,7098,NULL,1
25866,286,19,0,0,NULL,NULL,NULL,2012-07-23 00:00:00.000,NULL,NULL,NULL,NULL,6,10,,,32.LUXX.575056,,32.KFGS.197954,14,2,NULL,,Ordered,10.253.212.237,10.253.212.238,3772,,1
28299,286,19,NULL,0,NULL,2014-02-12 00:00:00.000,NULL,2013-02-06 00:00:00.000,2014-01-31 00:00:00.000,2014-01-31 00:00:00.000,NULL,NULL,6,20,211,KQGN987616 ,KRGN988626,32KEGS021330NY,32KFGS200442NY ,102,2,,,Active,10.254.86.41,10.254.86.42,3870,,2
28178,287,19,NULL,0,NULL,2013-11-01 00:00:00.000,NULL,2013-01-26 00:00:00.000,2013-10-29 00:00:00.000,2013-10-29 00:00:00.000,NULL,NULL,6,20,110,KQGN982600-ATI,KRGN988574-ATI,32KEGS020834NY,32KFGS200479NY,101,1,,,Active,10.254.80.37,10.254.80.38,3518,,2
26896,288,19,NULL,0,NULL,2011-04-13 00:00:00.000,0,2011-01-10 00:00:00.000,2011-03-15 00:00:00.000,2011-03-15 00:00:00.000,NULL,NULL,6,10,1200,32.LVXX.250471,32.LUXX.575056,32.KEGS.011367,32.KFGS.197954,14,2,NULL,,Active,10.253.212.245,10.253.212.246,7101,NULL,1
27284,289,19,NULL,0,NULL,2012-03-01 00:00:00.000,0,2011-09-27 00:00:00.000,2012-02-10 00:00:00.000,2012-02-01 00:00:00.000,NULL,NULL,6,10,1234,32.LVXX.250716,32.LUXX.575056,32.KEGS.014621,32.KFGS.197954,14,2,NULL,,Active,10.253.212.249,10.253.212.250,7102,NULL,1
28291,290,19,NULL,0,NULL,2013-11-26 00:00:00.000,NULL,2013-02-06 00:00:00.000,2013-11-21 00:00:00.000,2013-11-21 00:00:00.000,NULL,NULL,6,20,203,KQGN987254,KRGN988626,32KEGS021278NY,32KFGS200442NY ,102,2,,,Active,10.254.86.9,10.254.86.10,3862,,2
24423,291,19,1,NULL,NULL,2008-11-25 00:00:00.000,NULL,2008-07-18 00:00:00.000,2008-10-15 00:00:00.000,2008-10-15 00:00:00.000,NULL,NULL,6,10,2141,32.LVXX.003948,32.LUXX.002639,32.KEGS.002950,32.KFGS.000897,7,1,NULL,NULL,Active,10.253.210.105,10.253.210.106,6943,NULL,1
24424,292,19,1,NULL,NULL,2009-08-18 00:00:00.000,NULL,2008-08-13 00:00:00.000,2009-03-23 00:00:00.000,2009-03-23 00:00:00.000,NULL,NULL,6,40,2459,32.LVXX.004122,32.LUXX.002823,32.KEGS.003055,32.KFGS.196592,8,2,NULL,NULL,Active,10.253.214.69,10.253.214.70,7134,NULL,1
27115,293,19,NULL,0,NULL,2011-07-27 00:00:00.000,NULL,2011-07-13 00:00:00.000,2011-07-19 00:00:00.000,2011-07-19 00:00:00.000,NULL,NULL,6,40,2053,32.LVXX.002751,32.LUXX.001791,32.KEGS.001928,32.KFGS.000690,4,2,NULL,,Active,10.253.214.41,10.253.214.42,7128,C0020745755,1
27351,294,19,NULL,0,NULL,2012-05-31 00:00:00.000,0,2010-10-14 00:00:00.000,2012-05-17 00:00:00.000,2012-05-17 00:00:00.000,NULL,NULL,6,10,1700,32.LVXX.250888,32.LUXX.575056,32.KEGS.016944,32.KFGS.197954,14,2,NULL,,Active,10.253.212.201,10.253.212.202,7090,NULL,1
26948,295,19,NULL,0,NULL,2011-06-02 00:00:00.000,0,2011-01-20 00:00:00.000,2011-05-19 00:00:00.000,2011-05-19 00:00:00.000,NULL,NULL,6,10,1201,32.LVXX.250488,32.LUXX.002823,32.KEGS.011488,32.KFGS.196592,8,2,NULL,,Active,10.253.214.113,10.253.214.114,7145,NULL,1
24428,296,19,1,NULL,NULL,2007-07-25 00:00:00.000,NULL,2007-04-16 00:00:00.000,NULL,2007-07-25 00:00:00.000,NULL,NULL,6,10,439,32.LVXX.002082,32.LUXX.001242,32.KEGS.001524,32.KFGS.000604,1,1,NULL,NULL,Active,10.253.208.41,10.253.208.42,6853,NULL,1
25870,297,19,0,0,NULL,2013-05-16 00:00:00.000,0,2012-01-24 00:00:00.000,2013-04-30 00:00:00.000,2013-04-30 00:00:00.000,NULL,NULL,6,10,2625,32.LVXX.250915,32.LUXX.575056,32.KEGS.016403,32.KFGS.197954,14,2,NULL,,Active,10.253.212.205,10.253.212.206,7091,,1
27320,298,19,NULL,0,NULL,2012-04-24 00:00:00.000,0,2011-04-11 00:00:00.000,2012-04-09 00:00:00.000,2012-04-09 00:00:00.000,NULL,NULL,6,10,1208,32.LVXX.250591,32.LUXX.575056,32.KEGS.012623,32.KFGS.197954,14,2,NULL,,Active,10.253.212.209,10.253.212.210,7092,NULL,1
24431,299,19,1,NULL,NULL,2008-06-11 00:00:00.000,NULL,2008-03-27 00:00:00.000,2008-06-04 00:00:00.000,2008-06-04 00:00:00.000,NULL,NULL,6,10,2211,32.LVXX.003392,32.LUXX.001808,32.KEGS.002432,32.KFGS.000691,5,1,NULL,NULL,Active,10.253.208.121,10.253.208.122,6872,NULL,1
24432,300,19,1,0,NULL,2010-09-23 00:00:00.000,NULL,2010-01-12 00:00:00.000,2010-09-15 00:00:00.000,2010-09-15 00:00:00.000,NULL,NULL,6,10,2351,32.LVXX.250309,32.LUXX.001808,32.KEGS.005985,32.KFGS.000691,5,1,NULL,,Active,10.253.208.85,10.253.208.86,6863,,1
28294,301,19,NULL,0,NULL,2014-03-12 00:00:00.000,NULL,2013-02-06 00:00:00.000,2014-03-07 00:00:00.000,2014-03-07 00:00:00.000,NULL,NULL,6,20,206,KQGN987316-ATI,KRGN988626-ATI,32KEGS021302NY,32KFGS200442NY,102,2,,,Active,10.254.86.21,10.254.86.22,3865,,2
25872,301,19,0,0,NULL,NULL,NULL,2012-07-23 00:00:00.000,NULL,NULL,NULL,NULL,6,10,,,32.LUXX.575056,,32.KFGS.197954,14,2,NULL,,Ordered,10.253.212.213,10.253.212.214,3766,,1
27865,302,19,NULL,0,NULL,2012-09-06 00:00:00.000,NULL,2012-08-14 00:00:00.000,2012-09-06 00:00:00.000,2012-09-06 00:00:00.000,NULL,NULL,6,40,2020,32.LVXX.002815,32.LUXX.001791,32.KEGS.002121,32.KFGS.000690,4,2,NULL,,Active,10.253.214.45,10.253.214.46,7129,C0020851434,1
27511,302,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:44:09.650,NULL,NULL,NULL,NULL,6,40,2020,32.LVXX.002815,32.LUXX.001791,32.KEGS.002121,32.KFGS.000690,4,2,NULL,NULL,Planned,10.253.214.45,10.253.214.46,7129,,1
27571,302,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:45:11.407,NULL,NULL,NULL,NULL,6,40,2020,32.LVXX.002815,32.LUXX.001791,32.KEGS.002121,32.KFGS.000690,4,2,NULL,NULL,Planned,10.253.214.45,10.253.214.46,7129,,1
27446,302,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:29:27.827,NULL,NULL,NULL,NULL,6,40,2020,32.LVXX.002815,32.LUXX.001791,32.KEGS.002121,32.KFGS.000690,4,2,NULL,NULL,Planned,10.253.214.45,10.253.214.46,7129,,1
27676,302,16,NULL,NULL,NULL,NULL,NULL,2012-08-21 16:01:24.730,NULL,NULL,NULL,NULL,6,0,2020,32.LVXX.002815,32.LUXX.001791,32.KEGS.002121,32.KFGS.000690,4,2,NULL,NULL,Planned,10.253.214.45,10.253.214.46,7129,,1
24435,303,19,1,NULL,NULL,2008-07-15 00:00:00.000,NULL,2007-09-20 00:00:00.000,2008-01-04 00:00:00.000,2008-01-04 00:00:00.000,NULL,NULL,6,10,2044,32.LVXX.002609,32.LUXX.001791,32.KEGS.001929,32.KFGS.000690,4,2,NULL,NULL,Active,10.253.214.49,10.253.214.50,7130,NULL,1
24436,304,19,1,NULL,NULL,2010-01-19 00:00:00.000,NULL,2007-09-20 00:00:00.000,2009-11-09 00:00:00.000,2009-11-09 00:00:00.000,NULL,NULL,6,10,2661,32.LVXX.002629,32.LUXX.001791,32.KEGS.001906,32.KFGS.000690,4,2,NULL,NULL,Active,10.253.214.53,10.253.214.54,7131,NULL,1
24437,305,19,1,NULL,NULL,2008-07-21 00:00:00.000,NULL,2007-09-20 00:00:00.000,2007-12-12 00:00:00.000,2007-12-12 00:00:00.000,NULL,NULL,6,10,2004,32.LVXX.002628,32.LUXX.001791,32.KEGS.001907,32.KFGS.000690,4,2,NULL,NULL,Active,10.253.214.57,10.253.214.58,7132,NULL,1
27677,306,16,NULL,NULL,NULL,NULL,NULL,2012-08-21 16:01:24.770,NULL,NULL,NULL,NULL,6,0,1186,32.LVXX.250049,32.LUXX.006231,32.KEGS.008307,32.KFGS.197192,18,2,NULL,NULL,Planned,10.253.213.13,10.253.213.14,7106,,1
